UNIX_Time,UTC_Date,UTC_Time,Latitude,North-South,Longitude,East-West
1645156825.8023324,180222,040022.10,3531.00129668,N,13932.72245076,E
1645156825.903369,180222,040022.20,3531.00129951,N,13932.72245108,E
1645156826.004332,180222,040022.30,3531.00130235,N,13932.72245131,E
1645156826.1053338,180222,040022.40,3531.00130235,N,13932.72245131,E
1645156826.2057886,180222,040022.50,3531.00130434,N,13932.72245135,E
1645156826.3067896,180222,040022.60,3531.00130434,N,13932.72245135,E
1645156826.4067538,180222,040022.70,3531.00130642,N,13932.72245210,E
1645156826.5075238,180222,040022.80,3531.00130642,N,13932.72245210,E
1645156826.608493,180222,040022.90,3531.00131008,N,13932.72245216,E
1645156826.7006125,180222,040023.00,3531.00131008,N,13932.72245216,E
1645156826.8006153,180222,040023.10,3531.00131008,N,13932.72245216,E
1645156826.9016411,180222,040023.20,3531.00131275,N,13932.72245233,E
1645156827.0016115,180222,040023.30,3531.00131529,N,13932.72245137,E
1645156827.1026473,180222,040023.40,3531.00131529,N,13932.72245137,E
1645156827.2026277,180222,040023.50,3531.00131788,N,13932.72245020,E
1645156827.3036258,180222,040023.60,3531.00131788,N,13932.72245020,E
1645156827.4045985,180222,040023.70,3531.00132031,N,13932.72244939,E
1645156827.5048287,180222,040023.80,3531.00132031,N,13932.72244939,E
1645156827.6058304,180222,040023.90,3531.00132351,N,13932.72244936,E
1645156827.7058132,180222,040024.00,3531.00132351,N,13932.72244936,E
1645156827.8067992,180222,040024.10,3531.00132351,N,13932.72244936,E
1645156827.906808,180222,040024.20,3531.00132561,N,13932.72244855,E
1645156828.0077848,180222,040024.30,3531.00132851,N,13932.72244743,E
1645156828.10883,180222,040024.40,3531.00132851,N,13932.72244743,E
1645156828.199679,180222,040024.50,3531.00133146,N,13932.72244642,E
1645156828.300859,180222,040024.60,3531.00133146,N,13932.72244642,E
1645156828.4008992,180222,040024.70,3531.00133362,N,13932.72244541,E
1645156828.5018082,180222,040024.80,3531.00133362,N,13932.72244541,E
1645156828.6028242,180222,040024.90,3531.00133534,N,13932.72244466,E
1645156828.703947,180222,040025.00,3531.00133534,N,13932.72244466,E
1645156828.8041897,180222,040025.10,3531.00133534,N,13932.72244466,E
1645156828.9047759,180222,040025.20,3531.00133761,N,13932.72244390,E
1645156829.0057485,180222,040025.30,3531.00134001,N,13932.72244353,E
1645156829.1067483,180222,040025.40,3531.00134001,N,13932.72244353,E
1645156829.2067485,180222,040025.50,3531.00134160,N,13932.72244221,E
1645156829.3074453,180222,040025.60,3531.00134160,N,13932.72244221,E
1645156829.4074688,180222,040025.70,3531.00134356,N,13932.72244113,E
1645156829.5086682,180222,040025.80,3531.00134356,N,13932.72244113,E
1645156829.59963,180222,040025.90,3531.00134476,N,13932.72243957,E
1645156829.7016408,180222,040026.00,3531.00134476,N,13932.72243957,E
1645156829.8011117,180222,040026.10,3531.00134476,N,13932.72243957,E
1645156829.9020832,180222,040026.20,3531.00134578,N,13932.72243783,E
1645156830.0030873,180222,040026.30,3531.00134792,N,13932.72243598,E
1645156830.1030836,180222,040026.40,3531.00134792,N,13932.72243598,E
1645156830.2040882,180222,040026.50,3531.00134938,N,13932.72243418,E
1645156830.3042974,180222,040026.60,3531.00134938,N,13932.72243418,E
1645156830.405294,180222,040026.70,3531.00135122,N,13932.72243254,E
1645156830.5054495,180222,040026.80,3531.00135122,N,13932.72243254,E
1645156830.6054156,180222,040026.90,3531.00135435,N,13932.72243145,E
1645156830.706419,180222,040027.00,3531.00135435,N,13932.72243145,E
1645156830.80656,180222,040027.10,3531.00135435,N,13932.72243145,E
1645156830.907589,180222,040027.20,3531.00135799,N,13932.72242749,E
1645156831.008557,180222,040027.30,3531.00136140,N,13932.72242312,E
1645156831.0995932,180222,040027.40,3531.00136140,N,13932.72242312,E
1645156831.20056,180222,040027.50,3531.00136292,N,13932.72242173,E
1645156831.3017664,180222,040027.60,3531.00136292,N,13932.72242173,E
1645156831.4017692,180222,040027.70,3531.00136392,N,13932.72242039,E
1645156831.5026293,180222,040027.80,3531.00136392,N,13932.72242039,E
1645156831.6026,180222,040027.90,3531.00136510,N,13932.72241828,E
1645156831.7035995,180222,040028.00,3531.00136510,N,13932.72241828,E
1645156831.804238,180222,040028.10,3531.00136510,N,13932.72241828,E
1645156831.9042554,180222,040028.20,3531.00136489,N,13932.72241559,E
1645156832.0052595,180222,040028.30,3531.00136762,N,13932.72240815,E
1645156832.105208,180222,040028.40,3531.00136762,N,13932.72240815,E
1645156832.2062259,180222,040028.50,3531.00137102,N,13932.72240158,E
1645156832.3066614,180222,040028.60,3531.00137102,N,13932.72240158,E
1645156832.4076314,180222,040028.70,3531.00137451,N,13932.72239510,E
1645156832.5088303,180222,040028.80,3531.00137451,N,13932.72239510,E
1645156832.599823,180222,040028.90,3531.00137776,N,13932.72238894,E
1645156832.7008262,180222,040029.00,3531.00137776,N,13932.72238894,E
1645156832.8010242,180222,040029.10,3531.00137776,N,13932.72238894,E
1645156832.9010527,180222,040029.20,3531.00137768,N,13932.72238670,E
1645156833.0020554,180222,040029.30,3531.00137823,N,13932.72238460,E
1645156833.1030538,180222,040029.40,3531.00137823,N,13932.72238460,E
1645156833.2030282,180222,040029.50,3531.00137869,N,13932.72238315,E
1645156833.303618,180222,040029.60,3531.00137869,N,13932.72238315,E
1645156833.4045753,180222,040029.70,3531.00138072,N,13932.72237978,E
1645156833.5046806,180222,040029.80,3531.00138072,N,13932.72237978,E
1645156833.605682,180222,040029.90,3531.00138130,N,13932.72237557,E
1645156833.7056813,180222,040030.00,3531.00138130,N,13932.72237557,E
1645156833.8064542,180222,040030.10,3531.00138130,N,13932.72237557,E
1645156833.907462,180222,040030.20,3531.00138291,N,13932.72237089,E
1645156834.007493,180222,040030.30,3531.00138416,N,13932.72236612,E
1645156834.1084902,180222,040030.40,3531.00138416,N,13932.72236612,E
1645156834.1994612,180222,040030.50,3531.00138618,N,13932.72236191,E
1645156834.3012686,180222,040030.60,3531.00138618,N,13932.72236191,E
1645156834.40129,180222,040030.70,3531.00138822,N,13932.72235729,E
1645156834.5013995,180222,040030.80,3531.00138822,N,13932.72235729,E
1645156834.6024287,180222,040030.90,3531.00138936,N,13932.72235281,E
1645156834.7034013,180222,040031.00,3531.00138936,N,13932.72235281,E
1645156834.8034039,180222,040031.10,3531.00138936,N,13932.72235281,E
1645156834.9041822,180222,040031.20,3531.00139063,N,13932.72234883,E
1645156835.0042105,180222,040031.30,3531.00139124,N,13932.72234534,E
1645156835.1061823,180222,040031.40,3531.00139124,N,13932.72234534,E
1645156835.206197,180222,040031.50,3531.00139179,N,13932.72234097,E
1645156835.3061814,180222,040031.60,3531.00139179,N,13932.72234097,E
1645156835.4077678,180222,040031.70,3531.00139263,N,13932.72233689,E
1645156835.507869,180222,040031.80,3531.00139263,N,13932.72233689,E
1645156835.6088796,180222,040031.90,3531.00139420,N,13932.72233384,E
1645156835.7008698,180222,040032.00,3531.00139420,N,13932.72233384,E
1645156835.8009205,180222,040032.10,3531.00139420,N,13932.72233384,E
1645156835.9023392,180222,040032.20,3531.00139481,N,13932.72233043,E
1645156836.0013614,180222,040032.30,3531.00139469,N,13932.72232719,E
1645156836.1033611,180222,040032.40,3531.00139469,N,13932.72232719,E
1645156836.2033312,180222,040032.50,3531.00139428,N,13932.72232414,E
1645156836.3043296,180222,040032.60,3531.00139428,N,13932.72232414,E
1645156836.4057753,180222,040032.70,3531.00139413,N,13932.72232040,E
1645156836.5066462,180222,040032.80,3531.00139413,N,13932.72232040,E
1645156836.6066463,180222,040032.90,3531.00139413,N,13932.72231651,E
1645156836.7076173,180222,040033.00,3531.00139413,N,13932.72231651,E
1645156836.8086498,180222,040033.10,3531.00139413,N,13932.72231651,E
1645156836.909156,180222,040033.20,3531.00139411,N,13932.72231373,E
1645156837.000127,180222,040033.30,3531.00139437,N,13932.72231177,E
1645156837.1011522,180222,040033.40,3531.00139437,N,13932.72231177,E
1645156837.2021515,180222,040033.50,3531.00139532,N,13932.72230886,E
1645156837.3021212,180222,040033.60,3531.00139532,N,13932.72230886,E
1645156837.4023266,180222,040033.70,3531.00139479,N,13932.72230552,E
1645156837.5039701,180222,040033.80,3531.00139479,N,13932.72230552,E
1645156837.6040957,180222,040033.90,3531.00139459,N,13932.72230143,E
1645156837.7050889,180222,040034.00,3531.00139459,N,13932.72230143,E
1645156837.8050637,180222,040034.10,3531.00139459,N,13932.72230143,E
1645156837.9057734,180222,040034.20,3531.00139476,N,13932.72229725,E
1645156838.0067484,180222,040034.30,3531.00139522,N,13932.72229275,E
1645156838.106782,180222,040034.40,3531.00139522,N,13932.72229275,E
1645156838.2077508,180222,040034.50,3531.00139539,N,13932.72228902,E
1645156838.3087418,180222,040034.60,3531.00139539,N,13932.72228902,E
1645156838.3991752,180222,040034.70,3531.00139552,N,13932.72228522,E
1645156838.5002043,180222,040034.80,3531.00139552,N,13932.72228522,E
1645156838.601053,180222,040034.90,3531.00139526,N,13932.72228107,E
1645156838.7020833,180222,040035.00,3531.00139526,N,13932.72228107,E
1645156838.80308,180222,040035.10,3531.00139526,N,13932.72228107,E
1645156838.903835,180222,040035.20,3531.00139445,N,13932.72227705,E
1645156839.0039883,180222,040035.30,3531.00139389,N,13932.72227202,E
1645156839.1040168,180222,040035.40,3531.00139389,N,13932.72227202,E
1645156839.2049866,180222,040035.50,3531.00139321,N,13932.72226794,E
1645156839.3059888,180222,040035.60,3531.00139321,N,13932.72226794,E
1645156839.4060252,180222,040035.70,3531.00139326,N,13932.72226477,E
1645156839.5062478,180222,040035.80,3531.00139326,N,13932.72226477,E
1645156839.6073778,180222,040035.90,3531.00139307,N,13932.72226096,E
1645156839.7073808,180222,040036.00,3531.00139307,N,13932.72226096,E
1645156839.808375,180222,040036.10,3531.00139307,N,13932.72226096,E
1645156839.9003763,180222,040036.20,3531.00139255,N,13932.72225710,E
1645156840.0012677,180222,040036.30,3531.00139118,N,13932.72225362,E
1645156840.1012895,180222,040036.40,3531.00139118,N,13932.72225362,E
1645156840.2022564,180222,040036.50,3531.00139033,N,13932.72225097,E
1645156840.3022423,180222,040036.60,3531.00139033,N,13932.72225097,E
1645156840.4032443,180222,040036.70,3531.00139029,N,13932.72224711,E
1645156840.5034134,180222,040036.80,3531.00139029,N,13932.72224711,E
1645156840.6046062,180222,040036.90,3531.00138884,N,13932.72224357,E
1645156840.7045763,180222,040037.00,3531.00138884,N,13932.72224357,E
1645156840.8055708,180222,040037.10,3531.00138884,N,13932.72224357,E
1645156840.906612,180222,040037.20,3531.00138667,N,13932.72224066,E
1645156841.0063932,180222,040037.30,3531.00138213,N,13932.72223362,E
1645156841.1074243,180222,040037.40,3531.00138213,N,13932.72223362,E
1645156841.2073896,180222,040037.50,3531.00137640,N,13932.72222459,E
1645156841.3083887,180222,040037.60,3531.00137640,N,13932.72222459,E
1645156841.3995233,180222,040037.70,3531.00136967,N,13932.72221574,E
1645156841.500934,180222,040037.80,3531.00136967,N,13932.72221574,E
1645156841.6021035,180222,040037.90,3531.00136280,N,13932.72220766,E
1645156841.7020962,180222,040038.00,3531.00136280,N,13932.72220766,E
1645156841.8030963,180222,040038.10,3531.00136280,N,13932.72220766,E
1645156841.9031012,180222,040038.20,3531.00135549,N,13932.72219994,E
1645156842.0047379,180222,040038.30,3531.00134868,N,13932.72219219,E
1645156842.1057053,180222,040038.40,3531.00134868,N,13932.72219219,E
1645156842.205736,180222,040038.50,3531.00134279,N,13932.72218474,E
1645156842.3067002,180222,040038.60,3531.00134279,N,13932.72218474,E
1645156842.4067357,180222,040038.70,3531.00133718,N,13932.72217778,E
1645156842.5079122,180222,040038.80,3531.00133718,N,13932.72217778,E
1645156842.6081066,180222,040038.90,3531.00133040,N,13932.72217009,E
1645156842.708135,180222,040039.00,3531.00133040,N,13932.72217009,E
1645156842.7991352,180222,040039.10,3531.00133040,N,13932.72217009,E
1645156842.90011,180222,040039.20,3531.00132409,N,13932.72216297,E
1645156843.0015862,180222,040039.30,3531.00131818,N,13932.72215596,E
1645156843.101588,180222,040039.40,3531.00131818,N,13932.72215596,E
1645156843.2026212,180222,040039.50,3531.00131315,N,13932.72214900,E
1645156843.3026204,180222,040039.60,3531.00131315,N,13932.72214900,E
1645156843.403585,180222,040039.70,3531.00130732,N,13932.72214184,E
1645156843.5040803,180222,040039.80,3531.00130732,N,13932.72214184,E
1645156843.6041746,180222,040039.90,3531.00130154,N,13932.72213498,E
1645156843.705176,180222,040040.00,3531.00130154,N,13932.72213498,E
1645156843.8051744,180222,040040.10,3531.00130154,N,13932.72213498,E
1645156843.906175,180222,040040.20,3531.00129580,N,13932.72212861,E
1645156844.007592,180222,040040.30,3531.00129017,N,13932.72212179,E
1645156844.1075547,180222,040040.40,3531.00129017,N,13932.72212179,E
1645156844.2085602,180222,040040.50,3531.00128484,N,13932.72211525,E
1645156844.3085613,180222,040040.60,3531.00128484,N,13932.72211525,E
1645156844.4005704,180222,040040.70,3531.00127929,N,13932.72210920,E
1645156844.5005906,180222,040040.80,3531.00127929,N,13932.72210920,E
1645156844.6017077,180222,040040.90,3531.00127371,N,13932.72210332,E
1645156844.70268,180222,040041.00,3531.00127371,N,13932.72210332,E
1645156844.802683,180222,040041.10,3531.00127371,N,13932.72210332,E
1645156844.9036818,180222,040041.20,3531.00126898,N,13932.72209760,E
1645156845.0036829,180222,040041.30,3531.00126468,N,13932.72209106,E
1645156845.104004,180222,040041.40,3531.00126468,N,13932.72209106,E
1645156845.2050056,180222,040041.50,3531.00125941,N,13932.72208518,E
1645156845.3049755,180222,040041.60,3531.00125941,N,13932.72208518,E
1645156845.4059749,180222,040041.70,3531.00125368,N,13932.72207953,E
1645156845.5069757,180222,040041.80,3531.00125368,N,13932.72207953,E
1645156845.6073108,180222,040041.90,3531.00124852,N,13932.72207248,E
1645156845.7073438,180222,040042.00,3531.00124852,N,13932.72207248,E
1645156845.8083277,180222,040042.10,3531.00124852,N,13932.72207248,E
1645156845.9003465,180222,040042.20,3531.00124347,N,13932.72206524,E
1645156846.0013108,180222,040042.30,3531.00123706,N,13932.72205866,E
1645156846.1019979,180222,040042.40,3531.00123706,N,13932.72205866,E
1645156846.2029955,180222,040042.50,3531.00123133,N,13932.72205279,E
1645156846.3029675,180222,040042.60,3531.00123133,N,13932.72205279,E
1645156846.403967,180222,040042.70,3531.00122675,N,13932.72204662,E
1645156846.5039668,180222,040042.80,3531.00122675,N,13932.72204662,E
1645156846.6048703,180222,040042.90,3531.00122050,N,13932.72204125,E
1645156846.704877,180222,040043.00,3531.00122050,N,13932.72204125,E
1645156846.8058636,180222,040043.10,3531.00122050,N,13932.72204125,E
1645156846.9068763,180222,040043.20,3531.00121452,N,13932.72203682,E
1645156847.0078638,180222,040043.30,3531.00120992,N,13932.72203218,E
1645156847.1080492,180222,040043.40,3531.00120992,N,13932.72203218,E
1645156847.2100635,180222,040043.50,3531.00120402,N,13932.72202618,E
1645156847.302076,180222,040043.60,3531.00120402,N,13932.72202618,E
1645156847.4030473,180222,040043.70,3531.00119752,N,13932.72202048,E
1645156847.5037642,180222,040043.80,3531.00119752,N,13932.72202048,E
1645156847.604453,180222,040043.90,3531.00119196,N,13932.72201614,E
1645156847.704454,180222,040044.00,3531.00119196,N,13932.72201614,E
1645156847.8054175,180222,040044.10,3531.00119196,N,13932.72201614,E
1645156847.9054217,180222,040044.20,3531.00118621,N,13932.72201048,E
1645156848.0064235,180222,040044.30,3531.00118064,N,13932.72200598,E
1645156848.1076977,180222,040044.40,3531.00118064,N,13932.72200598,E
1645156848.2077324,180222,040044.50,3531.00117596,N,13932.72200118,E
1645156848.308697,180222,040044.60,3531.00117596,N,13932.72200118,E
1645156848.3997338,180222,040044.70,3531.00117130,N,13932.72199599,E
1645156848.5007007,180222,040044.80,3531.00117130,N,13932.72199599,E
1645156848.6011102,180222,040044.90,3531.00116554,N,13932.72199250,E
1645156848.7010782,180222,040045.00,3531.00116554,N,13932.72199250,E
1645156848.8020802,180222,040045.10,3531.00116554,N,13932.72199250,E
1645156848.9037101,180222,040045.20,3531.00115974,N,13932.72198834,E
1645156849.0037308,180222,040045.30,3531.00115540,N,13932.72198344,E
1645156849.1038961,180222,040045.40,3531.00115540,N,13932.72198344,E
1645156849.2044983,180222,040045.50,3531.00115022,N,13932.72197873,E
1645156849.3054929,180222,040045.60,3531.00115022,N,13932.72197873,E
1645156849.405494,180222,040045.70,3531.00114608,N,13932.72197475,E
1645156849.5064929,180222,040045.80,3531.00114608,N,13932.72197475,E
1645156849.6070445,180222,040045.90,3531.00114150,N,13932.72197065,E
1645156849.7078986,180222,040046.00,3531.00114150,N,13932.72197065,E
1645156849.8088734,180222,040046.10,3531.00114150,N,13932.72197065,E
1645156849.908848,180222,040046.20,3531.00113650,N,13932.72196633,E
1645156850.000879,180222,040046.30,3531.00113248,N,13932.72196237,E
1645156850.1008568,180222,040046.40,3531.00113248,N,13932.72196237,E
1645156850.2020705,180222,040046.50,3531.00112864,N,13932.72195817,E
1645156850.3020694,180222,040046.60,3531.00112864,N,13932.72195817,E
1645156850.4030702,180222,040046.70,3531.00112411,N,13932.72195405,E
1645156850.503069,180222,040046.80,3531.00112411,N,13932.72195405,E
1645156850.6002126,180222,040046.90,3531.00111931,N,13932.72194985,E
1645156850.7046435,180222,040047.00,3531.00111931,N,13932.72194985,E
1645156850.8056757,180222,040047.10,3531.00111931,N,13932.72194985,E
1645156850.90568,180222,040047.20,3531.00111437,N,13932.72194654,E
1645156851.0066717,180222,040047.30,3531.00110907,N,13932.72194366,E
1645156851.1066716,180222,040047.40,3531.00110907,N,13932.72194366,E
1645156851.207618,180222,040047.50,3531.00110396,N,13932.72193978,E
1645156851.30859,180222,040047.60,3531.00110396,N,13932.72193978,E
1645156851.4005892,180222,040047.70,3531.00110007,N,13932.72193621,E
1645156851.5045884,180222,040047.80,3531.00110007,N,13932.72193621,E
1645156851.6026175,180222,040047.90,3531.00109650,N,13932.72193315,E
1645156851.7022061,180222,040048.00,3531.00109650,N,13932.72193315,E
1645156851.8032079,180222,040048.10,3531.00109650,N,13932.72193315,E
1645156851.9032052,180222,040048.20,3531.00109263,N,13932.72193069,E
1645156852.0042193,180222,040048.30,3531.00108870,N,13932.72192803,E
1645156852.1052055,180222,040048.40,3531.00108870,N,13932.72192803,E
1645156852.2068799,180222,040048.50,3531.00108481,N,13932.72192499,E
1645156852.3068612,180222,040048.60,3531.00108481,N,13932.72192499,E
1645156852.4078908,180222,040048.70,3531.00108080,N,13932.72192256,E
1645156852.5085492,180222,040048.80,3531.00108080,N,13932.72192256,E
1645156852.608517,180222,040048.90,3531.00107683,N,13932.72191996,E
1645156852.7007284,180222,040049.00,3531.00107683,N,13932.72191996,E
1645156852.801729,180222,040049.10,3531.00107683,N,13932.72191996,E
1645156852.9017606,180222,040049.20,3531.00107309,N,13932.72191735,E
1645156853.002759,180222,040049.30,3531.00106948,N,13932.72191490,E
1645156853.1027596,180222,040049.40,3531.00106948,N,13932.72191490,E
1645156853.2032645,180222,040049.50,3531.00106689,N,13932.72191261,E
1645156853.3042667,180222,040049.60,3531.00106689,N,13932.72191261,E
1645156853.4042637,180222,040049.70,3531.00106477,N,13932.72191133,E
1645156853.5052629,180222,040049.80,3531.00106477,N,13932.72191133,E
1645156853.6052647,180222,040049.90,3531.00105870,N,13932.72191813,E
1645156853.7063787,180222,040050.00,3531.00105870,N,13932.72191813,E
1645156853.8064094,180222,040050.10,3531.00105870,N,13932.72191813,E
1645156853.9073963,180222,040050.20,3531.00105293,N,13932.72192535,E
1645156854.0073826,180222,040050.30,3531.00104739,N,13932.72193172,E
1645156854.1084168,180222,040050.40,3531.00104739,N,13932.72193172,E
1645156854.199346,180222,040050.50,3531.00104300,N,13932.72193819,E
1645156854.3003147,180222,040050.60,3531.00104300,N,13932.72193819,E
1645156854.4013448,180222,040050.70,3531.00103703,N,13932.72194430,E
1645156854.5013506,180222,040050.80,3531.00103703,N,13932.72194430,E
1645156854.6023183,180222,040050.90,3531.00103057,N,13932.72194978,E
1645156854.7033076,180222,040051.00,3531.00103057,N,13932.72194978,E
1645156854.8033137,180222,040051.10,3531.00103057,N,13932.72194978,E
1645156854.9043384,180222,040051.20,3531.00102435,N,13932.72195597,E
1645156855.004343,180222,040051.30,3531.00101743,N,13932.72196185,E
1645156855.1053133,180222,040051.40,3531.00101743,N,13932.72196185,E
1645156855.2059865,180222,040051.50,3531.00101206,N,13932.72196750,E
1645156855.3061645,180222,040051.60,3531.00101206,N,13932.72196750,E
1645156855.4071634,180222,040051.70,3531.00100652,N,13932.72197241,E
1645156855.5071623,180222,040051.80,3531.00100652,N,13932.72197241,E
1645156855.608164,180222,040051.90,3531.00100111,N,13932.72197824,E
1645156855.7099833,180222,040052.00,3531.00100111,N,13932.72197824,E
1645156855.8005404,180222,040052.10,3531.00100111,N,13932.72197824,E
1645156855.90055,180222,040052.20,3531.00099615,N,13932.72198289,E
1645156856.0015419,180222,040052.30,3531.00099063,N,13932.72198790,E
1645156856.102577,180222,040052.40,3531.00099063,N,13932.72198790,E
1645156856.2035446,180222,040052.50,3531.00098523,N,13932.72199328,E
1645156856.3031645,180222,040052.60,3531.00098523,N,13932.72199328,E
1645156856.4041436,180222,040052.70,3531.00097951,N,13932.72199771,E
1645156856.5041342,180222,040052.80,3531.00097951,N,13932.72199771,E
1645156856.6051667,180222,040052.90,3531.00097414,N,13932.72200341,E
1645156856.7053661,180222,040053.00,3531.00097414,N,13932.72200341,E
1645156856.8068707,180222,040053.10,3531.00097414,N,13932.72200341,E
1645156856.9068356,180222,040053.20,3531.00096839,N,13932.72200756,E
1645156857.0078335,180222,040053.30,3531.00096357,N,13932.72201075,E
1645156857.1088715,180222,040053.40,3531.00096357,N,13932.72201075,E
1645156857.208876,180222,040053.50,3531.00095820,N,13932.72201394,E
1645156857.300973,180222,040053.60,3531.00095820,N,13932.72201394,E
1645156857.400972,180222,040053.70,3531.00095336,N,13932.72201723,E
1645156857.5025964,180222,040053.80,3531.00095336,N,13932.72201723,E
1645156857.6025677,180222,040053.90,3531.00094813,N,13932.72202098,E
1645156857.7035794,180222,040054.00,3531.00094813,N,13932.72202098,E
1645156857.804586,180222,040054.10,3531.00094813,N,13932.72202098,E
1645156857.9055927,180222,040054.20,3531.00094315,N,13932.72202528,E
1645156858.0065606,180222,040054.30,3531.00093821,N,13932.72202904,E
1645156858.1075928,180222,040054.40,3531.00093821,N,13932.72202904,E
1645156858.2085545,180222,040054.50,3531.00093398,N,13932.72203339,E
1645156858.308559,180222,040054.60,3531.00093398,N,13932.72203339,E
1645156858.4005578,180222,040054.70,3531.00092804,N,13932.72203681,E
1645156858.500561,180222,040054.80,3531.00092804,N,13932.72203681,E
1645156858.6015882,180222,040054.90,3531.00093147,N,13932.72204210,E
1645156858.701646,180222,040055.00,3531.00093147,N,13932.72204210,E
1645156858.8020618,180222,040055.10,3531.00093147,N,13932.72204210,E
1645156858.9037015,180222,040055.20,3531.00094340,N,13932.72204830,E
1645156859.0036983,180222,040055.30,3531.00095497,N,13932.72205337,E
1645156859.1047018,180222,040055.40,3531.00095497,N,13932.72205337,E
1645156859.2057047,180222,040055.50,3531.00096589,N,13932.72205826,E
1645156859.3054242,180222,040055.60,3531.00096589,N,13932.72205826,E
1645156859.406425,180222,040055.70,3531.00097602,N,13932.72206394,E
1645156859.506446,180222,040055.80,3531.00097602,N,13932.72206394,E
1645156859.6074233,180222,040055.90,3531.00098582,N,13932.72207010,E
1645156859.7076218,180222,040056.00,3531.00098582,N,13932.72207010,E
1645156859.8080583,180222,040056.10,3531.00098582,N,13932.72207010,E
1645156859.909092,180222,040056.20,3531.00099449,N,13932.72207656,E
1645156860.0010886,180222,040056.30,3531.00100324,N,13932.72208257,E
1645156860.1010883,180222,040056.40,3531.00100324,N,13932.72208257,E
1645156860.2020593,180222,040056.50,3531.00101080,N,13932.72208805,E
1645156860.3026433,180222,040056.60,3531.00101080,N,13932.72208805,E
1645156860.4030747,180222,040056.70,3531.00101948,N,13932.72209437,E
1645156860.5040443,180222,040056.80,3531.00101948,N,13932.72209437,E
1645156860.6050475,180222,040056.90,3531.00102685,N,13932.72210021,E
1645156860.7042193,180222,040057.00,3531.00102685,N,13932.72210021,E
1645156860.8055859,180222,040057.10,3531.00102685,N,13932.72210021,E
1645156860.9059598,180222,040057.20,3531.00103403,N,13932.72210609,E
1645156861.0069592,180222,040057.30,3531.00104010,N,13932.72211239,E
1645156861.10696,180222,040057.40,3531.00104010,N,13932.72211239,E
1645156861.207959,180222,040057.50,3531.00104654,N,13932.72211842,E
1645156861.3089633,180222,040057.60,3531.00104654,N,13932.72211842,E
1645156861.408545,180222,040057.70,3531.00105242,N,13932.72212437,E
1645156861.5005097,180222,040057.80,3531.00105242,N,13932.72212437,E
1645156861.6015284,180222,040057.90,3531.00105860,N,13932.72212982,E
1645156861.701727,180222,040058.00,3531.00105860,N,13932.72212982,E
1645156861.8027103,180222,040058.10,3531.00105860,N,13932.72212982,E
1645156861.90307,180222,040058.20,3531.00106463,N,13932.72213692,E
1645156862.0040667,180222,040058.30,3531.00107046,N,13932.72214317,E
1645156862.105066,180222,040058.40,3531.00107046,N,13932.72214317,E
1645156862.2050643,180222,040058.50,3531.00107529,N,13932.72214990,E
1645156862.3060927,180222,040058.60,3531.00107529,N,13932.72214990,E
1645156862.4062793,180222,040058.70,3531.00108126,N,13932.72215664,E
1645156862.506943,180222,040058.80,3531.00108126,N,13932.72215664,E
1645156862.6078944,180222,040058.90,3531.00108631,N,13932.72216367,E
1645156862.7080765,180222,040059.00,3531.00108631,N,13932.72216367,E
1645156862.809099,180222,040059.10,3531.00108631,N,13932.72216367,E
1645156862.9009101,180222,040059.20,3531.00109191,N,13932.72217056,E
1645156863.0028996,180222,040059.30,3531.00109736,N,13932.72217667,E
1645156863.1029007,180222,040059.40,3531.00109736,N,13932.72217667,E
1645156863.203902,180222,040059.50,3531.00110498,N,13932.72218187,E
1645156863.303902,180222,040059.60,3531.00110498,N,13932.72218187,E
1645156863.4043558,180222,040059.70,3531.00111267,N,13932.72218862,E
1645156863.505395,180222,040059.80,3531.00111267,N,13932.72218862,E
1645156863.605392,180222,040059.90,3531.00112123,N,13932.72219547,E
1645156863.701441,180222,040100.00,3531.00112123,N,13932.72219547,E
1645156863.8066986,180222,040100.10,3531.00112123,N,13932.72219547,E
1645156863.9071739,180222,040100.20,3531.00112987,N,13932.72220212,E
1645156864.007173,180222,040100.30,3531.00113739,N,13932.72220751,E
1645156864.1081748,180222,040100.40,3531.00113739,N,13932.72220751,E
1645156864.199175,180222,040100.50,3531.00114490,N,13932.72221250,E
1645156864.3001745,180222,040100.60,3531.00114490,N,13932.72221250,E
1645156864.4010475,180222,040100.70,3531.00115321,N,13932.72221830,E
1645156864.502065,180222,040100.80,3531.00115321,N,13932.72221830,E
1645156864.6020365,180222,040100.90,3531.00116226,N,13932.72222352,E
1645156864.7040386,180222,040101.00,3531.00116226,N,13932.72222352,E
1645156864.803479,180222,040101.10,3531.00116226,N,13932.72222352,E
1645156864.9041538,180222,040101.20,3531.00117149,N,13932.72222955,E
1645156865.0041227,180222,040101.30,3531.00118053,N,13932.72223504,E
1645156865.1051257,180222,040101.40,3531.00118053,N,13932.72223504,E
1645156865.2051516,180222,040101.50,3531.00118961,N,13932.72224080,E
1645156865.3061268,180222,040101.60,3531.00118961,N,13932.72224080,E
1645156865.4068887,180222,040101.70,3531.00119869,N,13932.72224582,E
1645156865.5078733,180222,040101.80,3531.00119869,N,13932.72224582,E
1645156865.6078408,180222,040101.90,3531.00120675,N,13932.72225015,E
1645156865.7088454,180222,040102.00,3531.00120675,N,13932.72225015,E
1645156865.8100762,180222,040102.10,3531.00120675,N,13932.72225015,E
